,title,author,date,thumb,excerpt,article_url,website_name
150, 8 crypto exchanges control 90% of the market’s liquidity , Vinicius Barbosa ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/cryptocurrencies-liquidity-1024x683.jpg,"<p class=""paragraph"">Although building a <a href=""https://finbold.com/category/finance-news/"" target=""_blank"" rel=""noreferrer noopener"">financial market</a> that has grown behind the narratives of decentralization, the <a href=""https://finbold.com/category/cryptocurrency-news/"" target=""_blank"" rel=""noreferrer noopener"">cryptocurrency</a> industry’s <a href=""https://finbold.com/liquidity-mining-definition"" target=""_blank"" rel=""noreferrer noopener"">liquidity</a> is mostly concentrated among just a few centralized exchanges (CEX).</p>",https://finbold.com/8-crypto-exchanges-control-90-of-the-markets-liquidity/,Finbold
151, Missing F-35 fighter jet is worth this much Bitcoin , Vahid Karaahmetovic ," September 19, 2023 ",https://finbold.com/app/uploads/2023/09/Missing-F-35-fighter-jet-is-worth-this-much-Bitcoin-1024x683.jpg,"<p class=""paragraph"">Over the weekend, a concerning incident unfolded as an F-35B Lightning II, a part of the United States military’s advanced stealth combat aircraft fleet, <a href=""https://www.washingtonpost.com/national-security/2023/09/18/f-35-stealth-jet-lost-charleston/"" target=""_blank"" rel=""noreferrer noopener nofollow"">went missing</a> in South Carolina. The situation escalated after an incident that forced the pilot to eject from the jet, leaving the sophisticated aircraft unaccounted for.</p>",https://finbold.com/missing-f-35-fighter-jet-is-worth-this-much-bitcoin/,Finbold
152, Ethereum Merge 1-year anniversary: 4 key insights you need to know , Vinicius Barbosa ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/ethereum-the-merge.jpg,"<p class=""paragraph"">One year ago, on September 15, Ethereum (<a href=""https://finbold.com/cryptocurrency/ethereum/"" target=""_blank"" rel=""noreferrer noopener"">ETH</a>) went through a major update that changed the <a href=""https://finbold.com/ethereums-role-in-web3-development"" target=""_blank"" rel=""noreferrer noopener"">Ethereum Network</a> in its roots by ultimately moving from a Proof of Work (<a href=""https://finbold.com/hashrate"" target=""_blank"" rel=""noreferrer noopener"">PoW</a>) to a Proof of Stake (<a href=""https://finbold.com/cryptocurrency-staking-guide"" target=""_blank"" rel=""noreferrer noopener"">PoS</a>) system.</p>",https://finbold.com/ethereum-merge-1-year-anniversary-4-key-insights-you-need-to-know/,Finbold
153, Solana price at risk? FTX wins approval to offload $1.6 billion SOL , Vahid Karaahmetovic ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/Solana-price-at-risk-FTX-wins-approval-to-offload-1.6-billion-SOL-1024x682.jpg,"<p class=""paragraph"">Earlier this week, the <a href=""https://finbold.com/category/cryptocurrency-news/"">crypto market</a> was rattled by a wave of <a href=""https://finbold.com/guide/bear-market-definition/"">bearish</a> sentiment as the collapsed <a href=""https://finbold.com/guide/best-cryptocurrency-exchanges/"">crypto exchange</a> FTX took a pivotal step in its bankruptcy proceedings. FTX had <a href=""https://finbold.com/ftxs-impending-3-billion-liquidation-sparks-fear-among-crypto-investors/"">sought the court’s approval</a> to liquidate a staggering $3 billion in <a href=""https://finbold.com/cryptocurrencies/"">cryptocurrency</a> holdings, predominantly comprising <a href=""https://finbold.com/guide/how-to-buy-solana/"">Solana</a> (<a href=""https://finbold.com/cryptocurrency/solana/"">SOL</a>) tokens. </p>",https://finbold.com/solana-price-at-risk-ftx-wins-approval-to-offload-1-6-billion-sol/,Finbold
154, $13 billion drained out of Ethereum in under a week , Vinicius Barbosa ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/ethereum-13billion-drained-1024x682.jpg,"<p class=""paragraph"">The dominant sentiment over the <a href=""https://finbold.com/category/cryptocurrency-news/"" target=""_blank"" rel=""noreferrer noopener"">crypto market</a> continues to be fear, and Ethereum (<a href=""https://finbold.com/cryptocurrency/ethereum/"" target=""_blank"" rel=""noreferrer noopener"">ETH</a>) has been highly affected by it, with <a href=""https://finbold.com/this-historic-ethereum-anomaly-could-spark-huge-eth-price-rebound/"" target=""_blank"" rel=""noreferrer noopener"">capitulation signals</a> in the <a href=""https://finbold.com/ethereums-role-in-web3-development"" target=""_blank"" rel=""noreferrer noopener"">Ethereum Network</a> amid a massive loss of net capital to the second-largest <a href=""https://finbold.com/cryptocurrencies"" target=""_blank"" rel=""noreferrer noopener"">cryptocurrency</a> by market cap.</p>",https://finbold.com/13-billion-drained-out-of-ethereum-in-under-a-week/,Finbold
155, 3 cryptocurrencies under $1 to consider buying next week , Vahid Karaahmetovic ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/3-cryptocurrencies-under-1-to-consider-buying-next-week-1024x682.jpg,"<p class=""paragraph"">In the ever-evolving world of cryptocurrency, opportunities often arise when least expected. As we eagerly await the commencement of the next crypto <a href=""https://finbold.com/guide/bull-market-definition/"">bull cycle</a>, astute investors are eyeing a selection of digital assets that have yet to soar to their previous all-time highs. </p>",https://finbold.com/3-cryptocurrencies-under-1-to-consider-buying-next-week/,Finbold
156, XRP price prediction for October as SEC steam evaporates , Paul L. ," September 16, 2023 ",https://finbold.com/app/uploads/2023/09/XRP-price-prediction-for-October-as-SEC-steam-evaporates.jpg,"<p class=""paragraph"">In the ever-evolving world of <a href=""https://finbold.com/cryptocurrencies"">cryptocurrencies</a>, <a href=""https://finbold.com/cryptocurrency/xrp/"">XRP</a> investors have closely monitored the coin’s price movements since the U.S. Securities and Exchange Commission (<a href=""https://finbold.com/topic/sec/"">SEC</a>) lawsuit against <a href=""https://finbold.com/topic/ripple/"">Ripple</a> took an unexpected turn on July 13. Ripple, the company behind XRP, received a significant reprieve when the court <a href=""https://finbold.com/new-era-for-xrp-begins-as-ripple-wins-case-against-sec-ceo-reacts/"">ruled that XRP is not a security</a>, sparking a temporary surge in its price. </p>",https://finbold.com/xrp-price-prediction-for-october-as-sec-steam-evaporates/,Finbold
157, Jordan Peterson suggests it’s time to ‘scrap banks’ and use Bitcoin , Vinicius Barbosa ," September 15, 2023 ",https://finbold.com/app/uploads/2023/09/jordanperterson-1024x682.jpg,"<p class=""paragraph"">Dr. <a href=""https://finbold.com/topic/jordan-peterson/"" target=""_blank"" rel=""noreferrer noopener"">Jordan Peterson</a> — a best-selling author and well-known Canadian psychologist, with over 4.6 million followers on <a href=""https://finbold.com/how-to-buy-x-stock"" target=""_blank"" rel=""noreferrer noopener"">X</a> — sparked a debate on September 14, about the ‘unbanking’ movement and Bitcoin (<a href=""https://finbold.com/cryptocurrency/bitcoin"" target=""_blank"" rel=""noreferrer noopener"">BTC</a>) being a tool to “scrap banks”.</p>",https://finbold.com/jordan-peterson-suggests-its-time-to-scrap-banks-and-use-bitcoin/,Finbold
158," Bear market ends here? Bitcoin is set for an explosive move, indicators suggest ", Justinas Baltrusaitis ," September 16, 2023 ",https://finbold.com/app/uploads/2023/09/Bear-market-ends-here-Bitcoin-is-set-for-an-explosive-move-indicators-suggest-1024x684.jpg,"<p class=""paragraph"">Bitcoin (<a href=""https://finbold.com/cryptocurrency/bitcoin/"">BTC</a>) and the broader <a href=""https://finbold.com/guides/cryptocurrency/"">crypto market</a> continue to grapple with prolonged bearish sentiments, leaving investors vigilant for potential factors that could trigger a rally. Notably, analysts are closely monitoring indicators that might signal the conclusion of the <a href=""https://finbold.com/guide/bear-market-definition/"">bear market</a> in its second year.</p>",https://finbold.com/bear-market-ends-here-bitcoin-is-set-for-an-explosive-move-indicators-suggest/,Finbold
159, Max profit alert? Bitcoin has a total of 32 halving events and we’ve only seen 3 , Justinas Baltrusaitis ," September 17, 2023 ",https://finbold.com/app/uploads/2023/09/Max-profit-alert-Bitcoin-has-a-total-of-32-halving-events-and-weve-only-seen-3-1024x684.jpg,"<p class=""paragraph"">Bitcoin (<a href=""https://finbold.com/cryptocurrency/bitcoin/"">BTC</a>) remains at the forefront of discussions as the <a href=""https://finbold.com/guides/cryptocurrency/"">cryptocurrency market</a> continues to evolve due to its unique setup. Bitcoin’s unique economic model, driven by its halving events, has intrigued the general <a href=""https://finbold.com/guides/finance/"">financial</a> world.</p>",https://finbold.com/max-profit-alert-bitcoin-has-a-total-of-32-halving-events-and-weve-only-seen-3/,Finbold
